cell,Specimen.ID,Species,T2T3Red,Lat,Lon,X,Y,TemplateX,TemplateY,Difference1,Difference2,Distance
361,AMNH_BEE 00112642,melanopygus,0,39.232,-123.486,0.668840708,0.703747332,0.692180741,0.487384629,-0.023340033,0.216362703,0.21761796
361,AMNH_BEE 00112643,melanopygus,0,39.232,-123.486,0.668840708,0.703747332,0.692180741,0.487384629,-0.023340033,0.216362703,0.21761796
361,AMNH_BEE 00121365,melanopygus,0,39.30778,-123.798,0.668840708,0.703747332,0.692180741,0.487384629,-0.023340033,0.216362703,0.21761796
361,562301,melanopygus,0,39.309444,-122.82,0.668840708,0.703747332,0.692180741,0.487384629,-0.023340033,0.216362703,0.21761796
361,BMEC_ENT 00006827,melanopygus,0,39.42055,-122.95777,0.668840708,0.703747332,0.692180741,0.487384629,-0.023340033,0.216362703,0.21761796
482,562573,melanopygus,0,36.0511,-121.4691,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,562572,melanopygus,0,36.0511,-121.469,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561639,melanopygus,0,36.070084,-121.59904,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,562574,melanopygus,0,36.073333,-121.594722,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561644,melanopygus,0,36.176389,-121.693056,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561645,melanopygus,0,36.176389,-121.693056,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561646,melanopygus,0,36.176389,-121.693056,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,562575,melanopygus,0,36.178056,-121.490278,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,562571,melanopygus,0,36.2125,-121.125833,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561641,melanopygus,0,36.221944,-121.495,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561642,melanopygus,0,36.221944,-121.495,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561643,melanopygus,0,36.221944,-121.495,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,562576,melanopygus,0,36.233889,-121.485,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561636,melanopygus,0,36.233889,-121.485,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561637,melanopygus,0,36.233889,-121.485,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561638,melanopygus,0,36.262222,-121.415556,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,562578,melanopygus,0,36.267778,-121.376111,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,BMEC_ENT 00006987,melanopygus,0,36.2818,-121.33244,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,BMEC_ENT 00006988,melanopygus,0,36.2818,-121.33244,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,BMEC_ENT 00006989,melanopygus,0,36.2818,-121.33244,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,BMEC_ENT 00006990,melanopygus,0,36.2818,-121.33244,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,561640,melanopygus,0,36.293333,-121.57,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,AMNH_BEE 00099120,melanopygus,0,36.314,-121.125,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,BMEC_ENT 00006899,melanopygus,0,36.328,-121.2859,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
